tweet_id,created_at,text,favorties,retweets
1110535311862517761,2019-03-26 13:33:45,"RT @daveyb0y: When I decided to build a Lego ""Smart Factory"", powered by @nutanixiot, I didn't know how much more effort I'd spend on engin…",0,27
1110319925825032192,2019-03-25 23:17:53,RT @ndolson816: Calling all Kansas City area @nutanix users and enthusiasts - join us on April 18th at Dave &amp; Buster's in KCK for the 2nd K…,0,6
1109810351934238722,2019-03-24 13:33:01,"Learn how to deploy and use JFrog Artifactory with Nutanix Karbon https://t.co/6RkK3FJ5SU

#vCommunity #Cloud… https://t.co/pJRLSlWXPZ",8,4
1109663888608579585,2019-03-24 03:51:02,"Check out some of the new capabilities with 👉 Nutanix Files 3.5  https://t.co/6HWAKIkaQv

#vCommunity #sysadmin… https://t.co/zt0gRgRBGG",9,5
1109585117931028482,2019-03-23 22:38:01,"Good read 👉 Running Elasticsearch on Nutanix: Technical Deep Dive https://t.co/1p2U2oK4J8 

#vCommunity #Cloud… https://t.co/kMJDCc75kA",15,12
1109513391662616576,2019-03-23 17:53:00,Nutanix Files eliminates the complexity of siloed NAS deployments - Read about File Auditing and Analytics for your… https://t.co/hkrTTUviDw,73,44
1108831836707393538,2019-03-21 20:44:45,RT @julieaobrien: Boom! So excited to hear from Gene on all things DevOps and Developers at #Nutanix #NextConf! https://t.co/KcbWttgjZD,0,6
1108139418177679361,2019-03-19 22:53:20,Join #NutanixNTC @jfaisal1 👉 How One IT Manager is Driving Digital Engagement Hyperconverged Infrastructure… https://t.co/TpFCzBHaVy,2,1
1108135559531253763,2019-03-19 22:38:00,RT @ELHAJIZADIL: .NEXT ON TOUR Morocco @NutanixNation @NutanixFrance @jkaruttykaran @Cyril_VanAgt  @youssfl @hassane_sqalli @vroomblog @fra…,0,3
1106764777630633984,2019-03-16 03:51:00,RT @NutanixEDU: Keep up with what's new for #Nutanix Training and Certification by subscribing to the News &amp; Announcements at https://t.co/…,0,7
1106686011583672320,2019-03-15 22:38:01,RT @mikedent13: Rebuild Time: Nutanix Community Edition 5.10 Released! https://t.co/WoZV28ZtqW,0,2
1106673779076485122,2019-03-15 21:49:24,"RT @jfaisal1: Excited to be part of this elite group of speakers at .NEXT 2019 Anaheim, CA.  https://t.co/xUHyE69qqo 
Thank you everyone @n…",0,1
1106590299395186690,2019-03-15 16:17:41,RT @mikedent13: Accelerate the migration to Nutanix AHV with Move https://t.co/mJQqYI6jhT https://t.co/YcRMgNvZVp,0,4
1106548859948412928,2019-03-15 13:33:01,"Nutanix Move 3.0 Released https://t.co/Fgnqylc9No (via @magander3) 👍 

#vCommunity #Cloud #sysadmin",3,0
1106402391577055234,2019-03-15 03:51:00,"RT @racker0: Thank you @AngeloLuciani , really nice swag arrived yesterday, with a short break @ the customs ;-) #ntnx #nutanix #NTC #swag…",0,2
1106323624565317632,2019-03-14 22:38:01,RT @RamyMahmoud: Thanks @AngeloLuciani for the #NutanixNTC swag. Looking forward to another successful year #vCommunity https://t.co/CNG2aW…,0,1
1106301562304032769,2019-03-14 21:10:21,RT @jharm73: Found a perfect spot for this one on the Armada! @AngeloLuciani #NutanixNTC https://t.co/JDuK16n0U2,0,1
1106186467712352256,2019-03-14 13:33:00,"RT @MDitmar: #NutanixNTC swag also arrived at my place! Nice to be part of the community, let’s make 2019 epic! Thnx to @AngeloLuciani  and…",0,3
1106040005603012609,2019-03-14 03:51:01,RT @josh_odgers: A #Nutanix competitor is making baseless claims that VM density is less on #AHV our next generation hypervisor compared to…,0,12
1105961235525390341,2019-03-13 22:38:00,RT @XquisiteData: Thanks for the Awesome #NutanixNTC swag @AngeloLuciani @NutanixNation. This year is going to be EPIC. Look forward for wh…,0,3
1105824082686291968,2019-03-13 13:33:01,RT @Magnus_Hoglund: Nice #NutanixNTC swag arrived today 😀 Thx to @AngeloLuciani and @NutanixNation #NTCCommunity https://t.co/MaIgivmlyC,0,2
1105677614805590018,2019-03-13 03:51:00,RT @dbretty: Nice shiny new version of @nutanix CE for free. Wanna upgrade your lab? Here’s how https://t.co/CYTiTGV1l6 #NutanixNTC #lab #N…,0,25
1105598847865286656,2019-03-12 22:38:01,"RT @KongYang: Three of my favorite techies @angeloluciani @dlink7 @rspruijt talk EUC with @Nutanix Xi Frame.  Are you team VDI, EUC, DaaS,…",0,2
1105522735323729925,2019-03-12 17:35:34,RT @notMG: Thanks @AngeloLuciani  for #NTC swag ! #Nutanix #vCommunity https://t.co/diQxXzdxbB,0,2
1105459734835015680,2019-03-12 13:25:13,Community Podcast 🎧 End-user Computing with Xi Frame - This week @dlink7 and I speak with @rspruijt about end user… https://t.co/cA2vP9AcpB,4,3
1105436627034406912,2019-03-12 11:53:24,RT @HScavetta: #NutanixNTC beyond cool swag arrived today! Thanks a lot @AngeloLuciani @NutanixNation @Nutanix_LATAM #vCommunity https://t.…,0,2
1105436530124959750,2019-03-12 11:53:01,RT @Oeppelman: Thx @nutanix and in special @AngeloLuciani for the #NutanixNTC swag #NTCCommunity @NutanixPartners @NutanixGermany #SVA http…,0,3
1105206474773594113,2019-03-11 20:38:51,RT @GarethEdwards86: Nice little package from @AngeloLuciani @nutanix today and really carefully wrapped! Looking forward to what the @Nuta…,0,3
1105162378608607232,2019-03-11 17:43:38,RT @Magneet_nl: The #NutanixNTC swag came in today thanx @AngeloLuciani #vCommunity https://t.co/vw7cdQrnpQ,0,2
1104763194101370880,2019-03-10 15:17:25,"Looks great @vcdx133 - Thanks for sharing! 👍 

#vCommunity https://t.co/4HZwonBqU2",12,2
1104052271925653504,2019-03-08 16:12:28,"RT @Oeppelman: Another rack of goodness around for our biggest #Nutanix customer, blinking random while a 4h LCM session #NutanixNTC #Nutan…",0,16
1103727646175830017,2019-03-07 18:42:31,Congrats #NutanixNTC #NutanixNPX 👍 https://t.co/rtirGEEZbe,9,0
1103675067496652802,2019-03-07 15:13:36,"Nice post from #NutanixNTC @dbretty 👍 

#Nutanix #vCommunity https://t.co/0B0suW6VyQ",2,1
1103393444817457152,2019-03-06 20:34:31,"So many NUGs, so little time. 
Coming up this month, we have meetings happening in Minneapolis, ATL, Philly &amp; Dalla… https://t.co/neQwKd4Qpc",4,1
1103347286866911232,2019-03-06 17:31:07,Congrats and welcome to the community! 👍 https://t.co/lWWf3zFtNB,5,0
1103064486062243840,2019-03-05 22:47:22,"RT @nutanix: Weeee are the champions, my friends. Nominate an IT champ for our .NEXT Customer Awards and see them walk the mainstage this M…",0,2
1102699699184824320,2019-03-04 22:37:50,We are in the home stretch of accepting submissions for .NEXT Anaheim Customer Awards! With 4 award categories to c… https://t.co/Bf4vvvjw0M,12,4
1102603520124092416,2019-03-04 16:15:39,"Save Money 👍 and Gain Control of Licensed Databases on AHV https://t.co/KhJp0FTsUn

#vCommunity #NutanixAHV #Nutanix",3,2
1102535995281559552,2019-03-04 11:47:20,RT @Magneet_nl: Recap of the inaugural Dutch Nutanix User Group meet #NCUG #Netherlands #NutanixNTC #vCommunity https://t.co/nSq6tYyjha htt…,0,10
1101627678648606721,2019-03-01 23:38:00,"Nutanix AOS &amp; Prism Central Version 5.10.2 &amp; More Released https://t.co/IXKQKDGKbN (via @magander3) 

#vCommunity #Nutanix",8,9
1101490527638351874,2019-03-01 14:33:01,RT @TomakinDanielle: Learning and connecting keep Omaha NUG Champ Scott Osborne inspired to lead. What inspires you? https://t.co/dUGYrNDZ5…,0,5
1101249275948949511,2019-02-28 22:34:22,"RT @jfaisal1: My first blog.

Nutanix #nutanix #youdecide #freedom #ncug #nutanixntc #yyc #nutanixstories #nutanixnation https://t.co/7iBQS…",0,6
1101187270143549441,2019-02-28 18:27:58,"RT @Lenovodc: What is #HCI? @nutanix's @StorSC sums it up perfectly... ""HCI is the future of how people will modernize their data centers.""…",0,21
1101101996176752640,2019-02-28 12:49:08,RT @Magneet_nl: Not just a user group but we also have the logintechcast crew recording their podcast #ncug #Netherlands #NutanixNTC https:…,0,2
1101101664537403393,2019-02-28 12:47:48,RT @Magneet_nl: Knowledge makes hungry #ncug #Netherlands #NutanixNTC @ Novotel Amsterdam Schiphol Airport https://t.co/sZRADLN8lj,0,1
1101101621575061511,2019-02-28 12:47:38,RT @Magneet_nl: First user session of the day @wilmsenit talking designing vdi &amp; hyperconverged #ncug #Netherlands #NutanixNTC https://t.co…,0,1
1100869385336557569,2019-02-27 21:24:49,"Use Hyper-Converged Infrastructure to Simplify IoT Projects at the Edge (via @thenewstack) https://t.co/mrCwnEEdHZ 👍

#vCommunity #Nutanix",5,1
1100834978584252416,2019-02-27 19:08:06,RT @CumulusNetworks: 🎉 We're excited to announce that we received the highest level of certification from Nutanix for both Cumulus Linux an…,0,10
1100817394153517056,2019-02-27 17:58:13,"RT @Falko_Banaszak: Just amazing ! @stefanriegel1 
#Nutanix #AHV Cluster to go https://t.co/12YzwRB5e8",0,9
1100765750954991616,2019-02-27 14:33:00,"Cost Estimate for VM migration from AWS to Nutanix AHV https://t.co/EkYF8nQzTz 

#vCommunity #Cloud #AWS",2,4
1100738127109521410,2019-02-27 12:43:14,"RT @defryn: Alright New Zealand, another @Nutanix User Group meeting coming your way. We are finalising the speakers but feel free to regis…",0,12
1100445296243310592,2019-02-26 17:19:38,"RT @sabrinasleung: From the archives...my first ever #NEXTconf as the .NEXT intern. The conference has only gotten more epic, just take a l…",0,3
1100403365274681349,2019-02-26 14:33:01,RT @BackupPro: An exciting delivery from @nutanix  . This network is about to get much faster and easier to manage. #Nutanix #AHV https://t…,0,17
1100374828891164672,2019-02-26 12:39:37,"RT @TomakinDanielle: Hmm, how does one save 40% on their .NEXT Anaheim https://t.co/dFUymtuc3M conference pass...oh ya, you can attend a NU…",0,11
1100256896056025089,2019-02-26 04:51:00,RT @RonnieDOTie: Foundation for beginners https://t.co/05pd46IUub https://t.co/pmrJeoTZZV,0,5
1100178128004149248,2019-02-25 23:38:00,RT @RonnieDOTie: Nutanix User Group (Irish Chapter) https://t.co/f4t7FhjahM https://t.co/4bcYBdz64y,0,3
1100131732467183617,2019-02-25 20:33:39,RT @jharm73: It is done!  Hope I get to meet @jessicaalba or @HamillHimself!  But hanging with the @nutanix #NutanixNTC 's or #Xtribe rs mi…,0,3
1100080723757813760,2019-02-25 17:10:57,RT @RonnieDOTie: #Nutanix #training The first of 2 NCPI training courses about to kick off with @IEdatasolutions in Dublin this week https:…,0,2
1100080597056262146,2019-02-25 17:10:27,Good times #NutanixNTC 👍 https://t.co/LhDPAsnzF9,3,0
1100040976054304769,2019-02-25 14:33:01,"Nutanix Calm Update Via LCM https://t.co/zCBdJoFCFZ 

#vCommunity #Cloud #NutanixCalm",1,1
1099090963459436544,2019-02-22 23:38:00,RT @mharanas1987: #Nutanix scores the highest in #hyperconverged scorecards based on #HCI use case capabilities. Read about the top 10 vend…,0,21
1098953809693417473,2019-02-22 14:33:00,"RT @stefanriegel1: My #SDDC in a box is ready ;) Blog post will follow (Build Log and Explanations)

4 Intel Hades Canyon Nuc with an Wifi…",0,46
1098807343624699909,2019-02-22 04:51:00,"Nutanix Files Delivers End-User Computing Without Compromise https://t.co/HJYukhTZtV 👍

#Nutanix #NutanixFiles",8,3
1098728577351237633,2019-02-21 23:38:00,"Top 10 Cloud Security Trends for 2019 https://t.co/VzK6kP79Qt

#Nutanix #Cloud #Infosec",4,0
1098690345540431874,2019-02-21 21:06:05,RT @vdidude: Nutanix Users Group in Charlotte is starting to overflow #NCUG https://t.co/PDXPzEPzjy,0,2
1098591424667361280,2019-02-21 14:33:01,"Multi-Cloud Budgeting and Chargeback in Xi Beam https://t.co/n81iwlatHj

#Nutanix #Cloud #MultiCloud",5,4
1098444957961076736,2019-02-21 04:51:00,"RT @josh_odgers: #Nutanix Compute Only Environment Minimum requirements 💡

https://t.co/Q6dPjSsPx8

#HCI #vExpert #MVPbuzz #Sysadmin #Nutan…",0,3
1098366190001352705,2019-02-20 23:38:01,Migrate your VMs to AHV with Minimum Downtime https://t.co/oDILsx7sOH Guest post on the Nutanix community from… https://t.co/PWVxMvyW4a,6,3
1098281335980986368,2019-02-20 18:00:50,Community Podcast - Latest Updates with Nutanix Calm https://t.co/IGTnPVTbzc with @michaigh and @dlink7… https://t.co/PR41CdEj9b,3,5
1098229033312153605,2019-02-20 14:33:00,"RT @josh_odgers: Solving #Oracle &amp; #SQL Licensing challenges with #Nutanix 🤝

https://t.co/lC2hJkRAd1

#HCI #vExpert #MVPbuzz #Sysadmin #Nu…",0,30
1095829473990246403,2019-02-13 23:38:00,"Community Podcast 🎧 Industry Spotlight Healthcare https://t.co/AkF3O0GcPx 

#Nutanix #Healthcare #Podcast #DigitalHealth #HIMSS",4,2
1095765414498484224,2019-02-13 19:23:27,"RT @jorgedlcruz: Nutanix: Prueba el nuevo Test Drive de Nutanix, en Cloud, listo en segundos y con toda la potencia de Nutanix - https://t.…",0,6
1095743146623930369,2019-02-13 17:54:58,RT @Magneet_nl: All new Nutanix Test Drive now available #NutanixNTC #vCommunity https://t.co/Qiw8LIQOf3 https://t.co/r1mGxmgcgD,0,2
1095720692585283584,2019-02-13 16:25:45,Hope you can make it @wjbeckett #NutanixNTC #Nutanix 👍 https://t.co/n5uKxrvtF7,1,0
1095692323478999040,2019-02-13 14:33:01,RT @julieaobrien: I'm excited and honored to welcome Dr. Ayanna Howard to #nutanix #nextconf this May in Anaheim! #womeninit #girlsintech h…,0,3
1095691807646801920,2019-02-13 14:30:58,"RT @dready73: Test Drive #Nutanix in the Cloud! Sign up for a dedicated free 2-hour instance, running nested on Google Cloud Platform #GCP…",0,7
1095688856979034114,2019-02-13 14:19:15,RT @Magneet_nl: New @Nutanix testdrive released. It is now running from Google cloud. I tried it in beta and it was blazing fast! https://t…,0,33
1095352015650258944,2019-02-12 16:00:45,Learn how to get Cloud Like Flexibility for Nutanix Files and Nutanix Files Pro Licensing https://t.co/zkLQrQUxzg… https://t.co/wxqTuFkuuh,3,4
1094742311446212608,2019-02-10 23:38:01,RT @StorSC: Interested in automation and seeing how @nutanix fits in to your plans? Read the great blogs (and try the labs) ... from #APIwh…,0,5
1093725748031037441,2019-02-08 04:18:33,Teamwork makes the dreamwork. Know a team of disruptors?  Let's put them in the spotlight and nominate them for a .… https://t.co/8ak0XsDT5J,17,6
1093540118076538880,2019-02-07 16:00:55,"Protecting Your Business’s Data in the HCI Age https://t.co/FoumqLw75h

#vCommunity #sysadmin #Nutanix #dataprotection",1,1
1093509861269270531,2019-02-07 14:00:42,"Prism Reimagined - Designing for Scale and Intent https://t.co/MCz8HJOL3l 

#vCommunity #Nutanix",5,3
1093292758192869378,2019-02-06 23:38:00,RT @josh_odgers: Current status: Architecting &amp; testing a solution to allow higher levels of CPU overcommitment with equal or lower content…,0,6
1093235096008548353,2019-02-06 19:48:52,RT @julieaobrien: Thanks @nutanix for the entertaining and enlightening speakers today at our Global Management Xperience! @kimballscott wa…,0,3
1092930370792841216,2019-02-05 23:38:00,RT @magander3: @Nutanix Xtract For VMs Version 2.0.3 Released https://t.co/KR0Bnw3nOt #AHV #ESXi #AWS #Xtract,0,8
1092847046355238912,2019-02-05 18:06:54,... and great opportunity to meet #NutanixNTC @Oeppelman in person 👍 https://t.co/0dGNJpdJol,2,1
1092793220671696896,2019-02-05 14:33:01,RT @julieaobrien: Here’s a winning opportunity... Nominate your team for a .NEXT Customer Award! We'll recognize 12 finalists and 4 categor…,0,3
1092646753243930624,2019-02-05 04:51:01,Thanks for sharing with the #vCommunity @flhoest #NutanixNTC #Nutanix 👏 https://t.co/dLkMxuIf1v,1,0
1092567982839160833,2019-02-04 23:38:00,Nice write up @flhoest #NutanixNTC #Nutanix 👍 https://t.co/4HPmVOe6Mv,2,0
1092453072893345792,2019-02-04 16:01:24,"Looks awesome - thanks for sharing @dready73 enjoy the day!

#Nutanix #NutanixNTC #vCommunity https://t.co/QfAf95Gjtd",4,0
1092422835501449216,2019-02-04 14:01:14,Congrats 👍 Hope to see you at #NEXTConf where you can join cloudbuilders from all over the world and grow with the… https://t.co/rhjL7qmEaF,3,0
1091480817677807616,2019-02-01 23:38:00,"RT @DS_45: @nutanix ERA, the most easy way for your company to manage, deploy, refresh, protect and patch your databases engines 
#database…",0,9
1091368382576889856,2019-02-01 16:11:13,RT @AngeloLuciani: Congrats team - awesome news! 👍 https://t.co/fdf6U4ZA4T,0,2
1091197198791000064,2019-02-01 04:51:00,"Can Two Disks Fail in a Short Interval? via (GV) Govindasamy at @cloudbacteria https://t.co/z3JSCg7utR

#vCommunity #Nutanix #NutanixNation",5,3
1091118431586406400,2019-01-31 23:38:00,".@mikedent13 shares about using Nutanix Files for All! https://t.co/lD149bILaA 👍 

#vCommunity #Nutanix #NutanixNTC #NutanixNation",2,0
1091087452767432705,2019-01-31 21:34:54,RT @omahancug: 32 attendees turned out for our #Nutanix User Group Meeting! #NCUG #NutanixNTC ping @TomakinDanielle @AngeloLuciani https://…,0,4
1091077548241502208,2019-01-31 20:55:33,"Have fun! Please share any photos! 📸

#Nutanix #NutanixNation #NCUG https://t.co/jRKK0blaRv",1,0
1091058922562170881,2019-01-31 19:41:32,RT @AngeloLuciani: 🎧 Another great listen from @thenewstack - IT is Dead. Long Live IT says Nutanix CIO @WendyMPfeiffer https://t.co/SA4UN3…,0,1
1091027352665186306,2019-01-31 17:36:05,"RT @bigswitch: Hey #NutanixNTC, we are super excited to introduce you all to @bigswitch today! Here's a sneak peak ahead of our briefing: h…",0,6
1090981277065465857,2019-01-31 14:33:00,Three part blog series on 'Does Data Locality Really Matter?' from (GV) Govindasamy at @cloudbacteria… https://t.co/v0275A75UO,1,2
1090834810472407045,2019-01-31 04:51:00,RT @NE_NTNX: Don't forget to register for the upcoming Nutanix Users' Group in Omaha this Thursday.  Our Xi Cloud team will be joining us t…,0,2
1090756042554777601,2019-01-30 23:38:00,"Congrats 👏 Hope to see you at #NEXTConf in Anaheim and connecting with the #vCommunity #NutanixNation

#Nutanix… https://t.co/bBJbd0gx1F",3,1
1090311677365620743,2019-01-29 18:12:15,"RT @julieaobrien: Things are heating up for #Nutanix #NEXTConf 2019! Hybrid cloud, HCI, IoT, cloud automation and more! Get excited for wor…",0,18
1090031268304244738,2019-01-28 23:38:00,"RT @Pete_Aspinall: Thanks for the new backpack, loved doing this certification. @nutanix @NutanixPartners @NutanixEDU #Nutanix #ncsx https:…",0,7
1089921423139852288,2019-01-28 16:21:31,RT @jfaisal1: Spot on @NutanixNation . I am about to roll out #NutanixFiles in my environment. Excellent timing @AngeloLuciani #nutanix @nu…,0,3
1089894114978643969,2019-01-28 14:33:00,"[New Post] 1 Free TB of Nutanix Files capacity with every Nutanix AOS cluster https://t.co/fJYFQKwCKE 👍 

#Nutanix #NutanixFiles #Cloud",10,6
1089562588759891969,2019-01-27 16:35:38,RT @rientimmer: What do you do on a lazy Sunday afternoon? Well why not create a 15 node @nutanix cluster! Up and running in two hours! #ha…,0,11
1089306490693914624,2019-01-26 23:38:00,"RT @NutanixEDU: Discover the #Nutanix Technical Certification path:

#NutanixNCP ➡️  #NutanixNCAP ➡️ #NutanixNPX 

And see how it can boost…",0,22
1088958189629030400,2019-01-26 00:33:58,RT @jobshopr: I saved so much with #Nutanix that I could have got a sweet sweet ride #YouDecide Say no to VTAX https://t.co/PzfeHEZ1Mw,0,6
1088932488423108609,2019-01-25 22:51:51,"RT @jfaisal1: I have submitted my content proposal to feature as a potential speaker at NEXT Anaheim 2019. Excited and nervous already!
#Nu…",0,3
1088793105485185024,2019-01-25 13:37:59,"RT @edwardbass: We're using Nutanix AHV to replace VMware ESXI because we don't have to pay for licenses with AHV.  AHV is free, and, for u…",0,39
1088469564080443393,2019-01-24 16:12:21,RT @diegodco: Very happy with my new @nutanix shirt. Thanks @AngeloLuciani https://t.co/ExJK2OgUlu,0,1
1088416701111250945,2019-01-24 12:42:18,RT @dready73: Great Podcast about #Nutanix Files - perfect length for my short flight yesterday from ZRH to MUC. Wonder if we can convert f…,0,2
1088298096994512897,2019-01-24 04:51:00,Nominations Open For 2019 Nutanix .NEXT Customer Awards  https://t.co/0mKMrfwCpT Nominate someone today! 👍… https://t.co/DXVszueYpF,3,4
1088219328317661184,2019-01-23 23:38:00,"RT @NutanixDevs: #Nutanix wants to recognize you, our customers, at #NEXTconf in Anaheim, CA May 7-9, 2019! Nominate your team here: https:…",0,8
1087856939164409858,2019-01-22 23:38:00,RT @dbretty: Up late last night working on a new tool. Thanks for the inspiration and the new ride @nutanix 👍🏻 #NutanixNTC #CitrixADC #NITR…,0,2
1087696558630621186,2019-01-22 13:00:42,"RT @dheeraj: Stop being a bully, VMware: https://t.co/0zDidILBFm.

My musings @nutanix on what it takes to be constantly growing and evolvi…",0,208
1086995013316366336,2019-01-20 14:33:01,RT @StorSC: #Nutanix’s ⁦@julieaobrien⁩ and I’ve written about org transformation for DX in a blog series from 2018. Here is a good article…,0,3
1086848545267826688,2019-01-20 04:51:00,Looks great! 👍 👍 https://t.co/A72Ex0McDH,7,2
1086769776066813953,2019-01-19 23:38:00,RT @julieaobrien: Be in it to win it! #Nutanix #nextconf Anaheim customer award nominations are now open! This is an awesome way to recogni…,0,7
1086632622229471232,2019-01-19 14:33:00,RT @StorSC: Interesting infographic from @nutanix: Five tips for implementing #HybridClouds https://t.co/uVWUziAF8g https://t.co/lBHFxrPQm2,0,2
1086407390969413632,2019-01-18 23:38:01,RT @johnwhitleyMI: First Nutanix User Group last night at the Lansing Brewery.  Great customer turnout and interaction!  Thanks Reed Beaver…,0,3
1086045000436199429,2019-01-17 23:38:00,"RT @Magneet_nl: First #NutanixNTC webex of the year, let's make it awesome, tnx @AngeloLuciani #vCommunity",0,4
1085761381993988096,2019-01-17 04:51:00,RT @WesselsAa: #nutanix #youdecide https://t.co/X2zlhr1yE1,0,1
1085716436679561217,2019-01-17 01:52:24,RT @StorSC: Just landed in SFO after @Nutanix’s inaugural presence at #NRF2019 in NYC. The retail industry that thrives on innovation &amp; all…,0,3
1085687806293348353,2019-01-16 23:58:38,The #NEXTConf Customer Award program recognizes IT leaders who are transforming their organizations with innovative… https://t.co/ruvPkEiec6,2,1
1085654445696806914,2019-01-16 21:46:04,"Nice post by @bcrowe 👉 Prism Re-imagined - Designing for Scale and Intent https://t.co/cSb0AmJnXE // @NutanixDesign 

#Nutanix #vCommunity",4,6
1085553108145618944,2019-01-16 15:03:24,Nice post from #NutanixNTC @jorgedlcruz 👉 Veeam Availability for Nutanix reaches version 1.0.457… https://t.co/FPO9Hit3BA,6,4
1085184875286671360,2019-01-15 14:40:10,Nutanix Community Podcast - @dlink7 and @AngeloLuciani chat with @harjotsgill about Nutanix Xi Epoch: Instant Appli… https://t.co/cNxpqKHWxg,7,7
1084957842107445251,2019-01-14 23:38:01,"How Hyper-Convergence Simplified Our IT—and Gave My Team Back More Family Time https://t.co/FfzW9JrNvs 👍

#Nutanix… https://t.co/FtLt8YS8xO",2,2
1084859178315890695,2019-01-14 17:05:58,RT @nutanix: 2-hour support tickets or 2 weeks of crickets? If you are tired of being handed from rep to rep while your problems go unsolve…,0,24
1084600237774245889,2019-01-13 23:57:02,RT @StorSC: Swing by the #Nutanix booth #1530 at #NRF2019 and see our Xi #IoT in action https://t.co/uXVu3kDdyA,0,8
1084595449464524805,2019-01-13 23:38:00,RT @StorSC: Learn how to build differentiated (and profitable) cloud services on the platform born in the web-scale world — #1clicksimplici…,0,1
1084458296797483009,2019-01-13 14:33:00,RT @vcdxnz001: Anyone who has @nutanix NPP but hasn’t yet upgraded to NCP can do so before 31 Jan Free of Charge. It’s a great exam and tot…,0,31
1084440218881703936,2019-01-13 13:21:10,RT @StorSC: Proud to share that Nutanix is co-sponsoring the #NRF2019 conference this week in NYC. Swing by booth #1530 if you are at the s…,0,5
1083587056117444608,2019-01-11 04:51:00,"Nice summary of #NEXTConf London from @GarethEdwards86 &amp; #NPX https://t.co/O9a7gZY7Ye 👍

#Nutanix #NutanixNTC #vCommunity #AlwaysLearning",2,1
1083508288409559040,2019-01-10 23:38:01,“Cloud Native applications and the public cloud enables developers to focus on developing applications rather than… https://t.co/iMy40ZCFnN,3,1
1082783509704515586,2019-01-08 23:38:00,Welcome done! https://t.co/kpJSBxMvRt,4,0
1082732679945248769,2019-01-08 20:16:01,RT @AngeloLuciani: Nutanix Community Podcast 🎧 Nutanix Files: File Services for the Cloud Era  https://t.co/SjqyEkmJzv with @dlink7 @mcghem…,0,10
1082661454640279553,2019-01-08 15:33:00,RT @StorSC: @KongYang's article from 2015 got me thinking about the mindset shift needed in IT management today -- https://t.co/k3RczFlWYm.…,0,7
1082630166004842499,2019-01-08 13:28:40,"RT @Magneet_nl: Gezocht: sprekers voor de allereerste Nutanix User Group meeting in Nederland.

Op 28 februari is de allereerste Nutanix Us…",0,11
1082629879663857669,2019-01-08 13:27:32,RT @omahancug: Happy New Year from your local #Nutanix User Group! We are ready to kick off the new year at Beacon Hills in Omaha! Looking…,0,7
1082514993231343617,2019-01-08 05:51:01,"RT @BILKAM2: This is how my weekend started
NCAP exam achievement unlocked
#NTC #Nutanix #vCommunity https://t.co/YS42KSZx1J",0,2
1082436220020576259,2019-01-08 00:38:00,RT @ELHAJIZADIL: Passed as well !! #NCAP @NutanixEDU  #NTC https://t.co/8btBqvDTiH,0,1
1082389022754910210,2019-01-07 21:30:27,"RT @jbcompvm: Nebraska Nutanix User Group meeting is coming!  Do you administer, or do you want to learn more about Nutanix? Do you live in…",0,3
1081711444901675009,2019-01-06 00:38:00,Modern-ops: Python on OS-X  https://t.co/QX22akI0B9 (via @garyjlittle) 👍,3,1
1077588025855696902,2018-12-25 15:33:00,Installing Nutanix Guest Tools. (Ce-2018.05.01-stable / Linux version) https://t.co/ryahNosBnQ (via @gowatana) 👏… https://t.co/rvyNHwaMiO,7,4
1077441562244759552,2018-12-25 05:51:00,"Learn about the comprehensive layered data protection with Nutanix Files  https://t.co/xAhhrQ2AF7 

#NutanixFiles #vCommunity",1,0
1077362792620019713,2018-12-25 00:38:00,"Part 2 of Setting up Nutanix CE All-Flash NVMe via @stefanriegel1 https://t.co/WbK2sivM9l 👍 

#Nutanix #Homelab #vCommunity #NutanixNTC",6,2
1077225636446564353,2018-12-24 15:33:00,"Creating a VM on Terraform for Nutanix CE / AHV.https://t.co/sED5n8ufQA (via #NutanixNTC @gowatana) 👍

#Nutanix… https://t.co/WMuEH6Ymmx",8,6
1076168683955896320,2018-12-21 17:33:03,"Nice post from @rtpChris 👉 Nutanix Calm: The What and How of Calm Blueprints https://t.co/Oqr6iXP6HA

#Nutanix… https://t.co/9rqtEi4ImO",0,0
1075831926479618050,2018-12-20 19:14:53,Nice writeup by @stefanriegel1 👍 #Nutanix #Homelab https://t.co/OFxP8iRtTI,3,2
1075659822513750016,2018-12-20 07:51:01,Nutanix AES: Performance By Example PT2 https://t.co/8egKq9yVf1 How to improve large DB read performance by 2X 👏 (v… https://t.co/DB15OqdrrM,1,1
1075581053115469824,2018-12-20 02:38:01,"Nutanix Support For #OpenStack Queens Release https://t.co/YGcxlXIHje (via @magander3) 👍 

#vCommunity #Cloud",2,1
1075440767806656512,2018-12-19 17:20:34,"RT @bigswitch: Big Switch achieves @nutanix AHV integrated networking designation for #BigCloudFabric, which delivers VPC-style networking…",0,13
1075297434207694851,2018-12-19 07:51:01,"Learn about comprehensive data protection with Nutanix Files https://t.co/xAhhrQ2AF7 👍 

#vCommunity #Cloud #NutanixFiles #Nutanix",1,2
1075218662536163328,2018-12-19 02:38:00,"Welcome to the 2019 Nutanix Technology Champions (NTC) https://t.co/cl8NXXPRP8 - Lets make 2019 EPIC 👍 

#Nutanix #NutanixNTC #vCommunity",35,13
1075081518031269891,2018-12-18 17:33:02,"Calm .NEXT Recap: Cloud Migration, Kubernetes, and More! https://t.co/8mB2yyi5F1

#vCommunity #Cloud #NEXTConf #Kubernetes #Nutanix",4,3
